Team,Att,Rush Yds,YPC,TD,20+,40+,Lng,Rush 1st,Rush 1st%,Rush FUM,Year
Redskins,408,1396,3.4,7,0,0,0,0,0,0,1971
49ers,408,1668,4.1,4,0,0,0,0,0,0,1971
Chargers,493,2296,4.7,25,0,0,0,0,0,0,1971
Steelers,440,1482,3.4,13,0,0,0,0,0,0,1971
Cardinals,486,1985,4.1,10,0,0,0,0,0,0,1971
Eagles,450,1962,4.4,16,0,0,0,0,0,0,1971
Jets,472,2302,4.9,18,0,0,0,0,0,0,1971
Giants,449,2059,4.6,12,0,0,0,0,0,0,1971
Saints,495,2200,4.4,18,0,0,0,0,0,0,1971
Patriots,481,1918,4,14,0,0,0,0,0,0,1971
Vikings,447,1600,3.6,2,0,0,0,0,0,0,1971
Dolphins,403,1661,4.1,10,0,0,0,0,0,0,1971
Raiders,480,1751,3.6,14,0,0,0,0,0,0,1971
Rams,455,1658,3.6,11,0,0,0,0,0,0,1971
Chiefs,367,1300,3.5,9,0,0,0,0,0,0,1971
Colts,352,1113,3.2,8,0,0,0,0,0,0,1971
Oilers,489,1723,3.5,22,0,0,0,0,0,0,1971
Packers,489,1707,3.5,7,0,0,0,0,0,0,1971
Lions,432,1842,4.3,15,0,0,0,0,0,0,1971
Broncos,426,1834,4.3,11,0,0,0,0,0,0,1971
Cowboys,353,1144,3.2,8,0,0,0,0,0,0,1971
Browns,484,2227,4.6,14,0,0,0,0,0,0,1971
Bengals,446,1778,4,11,0,0,0,0,0,0,1971
Bears,509,2116,4.2,14,0,0,0,0,0,0,1971
Bills,562,2496,4.4,21,0,0,0,0,0,0,1971
Falcons,500,2149,4.3,19,0,0,0,0,0,0,1971
Redskins,427,1733,4.1,12,0,0,0,0,0,0,1972
49ers,446,1847,4.1,12,0,0,0,0,0,0,1972
Chargers,435,1673,3.8,18,0,0,0,0,0,0,1972
Steelers,445,1715,3.9,6,0,0,0,0,0,0,1972
Cardinals,548,2189,4,11,0,0,0,0,0,0,1972
Eagles,544,2266,4.2,22,0,0,0,0,0,0,1972
Jets,476,2072,4.4,16,0,0,0,0,0,0,1972
Giants,402,1855,4.6,9,0,0,0,0,0,0,1972
Saints,482,2089,4.3,15,0,0,0,0,0,0,1972
Patriots,548,2717,5,27,0,0,0,0,0,0,1972
Vikings,454,2002,4.4,13,0,0,0,0,0,0,1972
Dolphins,389,1548,4,8,0,0,0,0,0,0,1972
Raiders,469,1764,3.8,9,0,0,0,0,0,0,1972
Rams,438,1762,4,9,0,0,0,0,0,0,1972
Chiefs,453,1805,4,12,0,0,0,0,0,0,1972
Colts,515,1989,3.9,15,0,0,0,0,0,0,1972
Oilers,546,2591,4.7,23,0,0,0,0,0,0,1972
Packers,443,1517,3.4,14,0,0,0,0,0,0,1972
Lions,491,2204,4.5,14,0,0,0,0,0,0,1972
Broncos,439,1668,3.8,15,0,0,0,0,0,0,1972
Cowboys,428,1515,3.5,7,0,0,0,0,0,0,1972
Browns,520,2333,4.5,13,0,0,0,0,0,0,1972
Bengals,406,1815,4.5,11,0,0,0,0,0,0,1972
Bears,476,1751,3.7,11,0,0,0,0,0,0,1972
Bills,532,2241,4.2,26,0,0,0,0,0,0,1972
Falcons,504,2063,4.1,16,0,0,0,0,0,0,1972
Redskins,480,1603,3.3,8,0,0,0,0,0,0,1973
49ers,513,1963,3.8,11,0,0,0,0,0,0,1973
Chargers,559,2264,4.1,23,0,0,0,0,0,0,1973
Steelers,488,1652,3.4,8,0,0,0,0,0,0,1973
Cardinals,504,2120,4.2,16,0,0,0,0,0,0,1973
Eagles,512,2423,4.7,22,0,0,0,0,0,0,1973
Jets,538,2228,4.1,12,0,0,0,0,0,0,1973
Giants,497,2174,4.4,21,0,0,0,0,0,0,1973
Saints,556,2402,4.3,17,0,0,0,0,0,0,1973
Patriots,560,2850,5.1,16,0,0,0,0,0,0,1973
Vikings,450,1974,4.4,5,0,0,0,0,0,0,1973
Dolphins,511,1991,3.9,10,0,0,0,0,0,0,1973
Raiders,435,1470,3.4,5,0,0,0,0,0,0,1973
Rams,366,1270,3.5,5,0,0,0,0,0,0,1973
Chiefs,493,1956,4,11,0,0,0,0,0,0,1973
Colts,491,2089,4.3,15,0,0,0,0,0,0,1973
Oilers,576,2410,4.2,19,0,0,0,0,0,0,1973
Packers,506,1999,4,13,0,0,0,0,0,0,1973
Lions,501,2117,4.2,10,0,0,0,0,0,0,1973
Broncos,455,1795,3.9,14,0,0,0,0,0,0,1973
Cowboys,435,1471,3.4,5,0,0,0,0,0,0,1973
Browns,513,2091,4.1,7,0,0,0,0,0,0,1973
Bengals,459,1807,3.9,15,0,0,0,0,0,0,1973
Bears,563,2509,4.5,19,0,0,0,0,0,0,1973
Bills,455,1797,3.9,11,0,0,0,0,0,0,1973
Falcons,520,2129,4.1,12,0,0,0,0,0,0,1973
Redskins,414,1439,3.5,7,0,0,0,0,0,0,1974
49ers,503,2033,4,13,0,0,0,0,0,0,1974
Chargers,508,2160,4.3,21,0,0,0,0,0,0,1974
Steelers,472,1608,3.4,7,0,0,0,0,0,0,1974
Cardinals,461,1888,4.1,15,0,0,0,0,0,0,1974
Eagles,460,1797,3.9,14,0,0,0,0,0,0,1974
Jets,539,2240,4.2,20,0,0,0,0,0,0,1974
Giants,521,1916,3.7,15,0,0,0,0,0,0,1974
Saints,447,1758,3.9,11,0,0,0,0,0,0,1974
Patriots,467,1587,3.4,16,0,0,0,0,0,0,1974
Vikings,437,1605,3.7,12,0,0,0,0,0,0,1974
Dolphins,404,1624,4,7,0,0,0,0,0,0,1974
Raiders,459,2108,4.6,12,0,0,0,0,0,0,1974
Rams,381,1302,3.4,4,0,0,0,0,0,0,1974
Chiefs,502,1801,3.6,16,0,0,0,0,0,0,1974
Colts,516,1961,3.8,20,0,0,0,0,0,0,1974
Oilers,474,2050,4.3,15,0,0,0,0,0,0,1974
Packers,465,1641,3.5,10,0,0,0,0,0,0,1974
Lions,486,2102,4.3,17,0,0,0,0,0,0,1974
Broncos,487,1808,3.7,17,0,0,0,0,0,0,1974
Cowboys,417,1344,3.2,8,0,0,0,0,0,0,1974
Browns,555,2415,4.4,17,0,0,0,0,0,0,1974
Bengals,497,2152,4.3,16,0,0,0,0,0,0,1974
Bears,519,1739,3.4,17,0,0,0,0,0,0,1974
Bills,489,1878,3.8,19,0,0,0,0,0,0,1974
Falcons,627,2564,4.1,19,0,0,0,0,0,0,1974
Redskins,525,2047,3.9,11,0,0,53,0,0,0,1975
49ers,518,1829,3.5,14,0,0,26T,0,0,0,1975
Chargers,606,2442,4,21,0,0,46T,0,0,0,1975
Steelers,431,1825,4.2,8,0,0,88T,0,0,0,1975
Cardinals,487,1925,4,16,0,0,32T,0,0,0,1975
Eagles,529,2233,4.2,20,0,0,32,0,0,0,1975
Jets,574,2737,4.8,25,0,0,52T,0,0,0,1975
Giants,555,2422,4.4,16,0,0,48T,0,0,0,1975
Saints,507,1930,3.8,15,0,0,54T,0,0,0,1975
Patriots,555,2220,4,20,0,0,63T,0,0,0,1975
Vikings,383,1532,4,7,0,0,46T,0,0,0,1975
Dolphins,443,1768,4,14,0,0,39,0,0,0,1975
Raiders,475,1785,3.8,15,0,0,49,0,0,0,1975
Rams,423,1533,3.6,4,0,0,38T,0,0,0,1975
Chiefs,562,2724,4.8,24,0,0,70T,0,0,0,1975
Colts,453,1821,4,17,0,0,66T,0,0,0,1975
Oilers,498,1680,3.4,13,0,0,36,0,0,0,1975
Packers,580,2339,4,14,0,0,34,0,0,0,1975
Lions,480,1929,4,12,0,0,57T,0,0,0,1975
Broncos,526,1974,3.8,19,0,0,65,0,0,0,1975
Cowboys,474,1699,3.6,13,0,0,39,0,0,0,1975
Browns,544,2032,3.7,21,0,0,41,0,0,0,1975
Bengals,473,2194,4.6,15,0,0,59,0,0,0,1975
Bears,547,2070,3.8,25,0,0,43T,0,0,0,1975
Bills,480,1993,4.2,21,0,0,56,0,0,0,1975
Falcons,571,2277,4,13,0,0,44,0,0,0,1975
Redskins,555,2205,4,12,0,0,80T,0,0,0,1976
Buccaneers,588,2560,4.4,23,0,0,69T,0,0,0,1976
Seahawks,614,2876,4.7,20,0,0,47,0,0,0,1976
49ers,487,1786,3.7,10,0,0,29,0,0,0,1976
Chargers,516,2048,4,10,0,0,46,0,0,0,1976
Steelers,452,1457,3.2,5,0,0,24,0,0,0,1976
Cardinals,491,1979,4,19,0,0,26,0,0,0,1976
Eagles,532,2053,3.9,16,0,0,46,0,0,0,1976
Jets,582,2592,4.5,14,0,0,60,0,0,0,1976
Giants,560,2203,3.9,14,0,0,28,0,0,0,1976
Saints,554,2289,4.1,22,0,0,38,0,0,0,1976
Patriots,462,1847,4,12,0,0,46,0,0,0,1976
Vikings,487,2096,4.3,14,0,0,39T,0,0,0,1976
Dolphins,525,2411,4.6,14,0,0,75T,0,0,0,1976
Raiders,478,1903,4,17,0,0,63T,0,0,0,1976
Rams,429,1564,3.6,11,0,0,60,0,0,0,1976
Chiefs,555,2861,5.2,24,0,0,77T,0,0,0,1976
Colts,438,1844,4.2,11,0,0,54,0,0,0,1976
Oilers,540,2072,3.8,13,0,0,69T,0,0,0,1976
Packers,546,2288,4.2,17,0,0,59T,0,0,0,1976
Lions,496,1901,3.8,13,0,0,56,0,0,0,1976
Broncos,496,1709,3.4,14,0,0,26,0,0,0,1976
Cowboys,484,1821,3.8,12,0,0,35T,0,0,0,1976
Browns,445,1761,4,15,0,0,59,0,0,0,1976
Bengals,520,1912,3.7,11,0,0,29,0,0,0,1976
Bears,522,1984,3.8,10,0,0,31,0,0,0,1976
Bills,533,2465,4.6,19,0,0,59T,0,0,0,1976
Falcons,574,2577,4.5,22,0,0,64,0,0,0,1976
Redskins,537,2039,3.8,8,0,0,44,0,0,0,1977
Buccaneers,581,2031,3.5,13,0,0,35T,0,0,0,1977
Seahawks,596,2485,4.2,21,0,0,41,0,0,0,1977
49ers,551,1869,3.4,16,0,0,42T,0,0,0,1977
Chargers,508,1927,3.8,11,0,0,35,0,0,0,1977
Steelers,493,1723,3.5,9,0,0,39,0,0,0,1977
Cardinals,514,2237,4.4,11,0,0,77T,0,0,0,1977
Eagles,521,1917,3.7,10,0,0,84T,0,0,0,1977
Jets,575,2245,3.9,14,0,0,39,0,0,0,1977
Giants,519,1773,3.4,16,0,0,70T,0,0,0,1977
Saints,623,2729,4.4,21,0,0,80,0,0,0,1977
Patriots,452,1605,3.6,8,0,0,66,0,0,0,1977
Vikings,548,2218,4,11,0,0,58,0,0,0,1977
Dolphins,467,1749,3.7,12,0,0,64T,0,0,0,1977
Raiders,408,1754,4.3,7,0,0,59,0,0,0,1977
Rams,462,1698,3.7,7,0,0,51,0,0,0,1977
Chiefs,634,2971,4.7,23,0,0,78T,0,0,0,1977
Colts,423,1798,4.3,11,0,0,77T,0,0,0,1977
Oilers,522,1815,3.5,11,0,0,40,0,0,0,1977
Packers,582,2314,4,16,0,0,58,0,0,0,1977
Lions,521,1905,3.7,13,0,0,73,0,0,0,1977
Broncos,470,1531,3.3,5,0,0,65,0,0,0,1977
Cowboys,457,1651,3.6,9,0,0,62T,0,0,0,1977
Browns,524,2098,4,14,0,0,41,0,0,0,1977
Bengals,525,1897,3.6,15,0,0,38,0,0,0,1977
Bears,544,2158,4,14,0,0,61T,0,0,0,1977
Bills,589,2405,4.1,21,0,0,60T,0,0,0,1977
Falcons,504,1858,3.7,5,0,0,51,0,0,0,1977
Redskins,625,2536,4.1,15,0,0,59,0,0,0,1978
Buccaneers,595,2049,3.4,12,0,0,75T,0,0,0,1978
Seahawks,551,2513,4.6,20,0,0,62T,0,0,0,1978
49ers,649,2365,3.6,17,0,0,39,0,0,0,1978
Chargers,510,2208,4.3,12,0,0,58,0,0,0,1978
Steelers,513,1774,3.5,11,0,0,30,0,0,0,1978
Cardinals,588,2396,4.1,15,0,0,73,0,0,0,1978
Eagles,505,1862,3.7,11,0,0,26,0,0,0,1978
Jets,600,2701,4.5,20,0,0,58T,0,0,0,1978
Giants,640,2656,4.2,25,0,0,66,0,0,0,1978
Saints,574,2420,4.2,9,0,0,63,0,0,0,1978
Patriots,511,1852,3.6,14,0,0,32T,0,0,0,1978
Vikings,559,2116,3.8,20,0,0,36T,0,0,0,1978
Dolphins,543,2261,4.2,15,0,0,81T,0,0,0,1978
Raiders,583,2183,3.7,15,0,0,36,0,0,0,1978
Rams,505,1845,3.7,11,0,0,57T,0,0,0,1978
Chiefs,602,2384,4,21,0,0,55T,0,0,0,1978
Colts,662,3010,4.5,21,0,0,63,0,0,0,1978
Oilers,556,2072,3.7,14,0,0,65,0,0,0,1978
Packers,620,2439,3.9,19,0,0,33T,0,0,0,1978
Lions,565,2184,3.9,18,0,0,76T,0,0,0,1978
Broncos,549,1979,3.6,12,0,0,76,0,0,0,1978
Cowboys,477,1721,3.6,13,0,0,52T,0,0,0,1978
Browns,563,2149,3.8,19,0,0,39,0,0,0,1978
Bengals,607,2396,3.9,16,0,0,70T,0,0,0,1978
Bears,568,2174,3.8,15,0,0,67,0,0,0,1978
Bills,677,3228,4.8,23,0,0,71T,0,0,0,1978
Falcons,578,2067,3.6,21,0,0,73T,0,0,0,1978
Redskins,541,2154,4,21,0,0,33,0,0,0,1979
Buccaneers,539,1873,3.5,13,0,0,60T,0,0,0,1979
Seahawks,533,2375,4.5,23,0,0,84T,0,0,0,1979
49ers,544,2213,4.1,24,0,0,38,0,0,0,1979
Chargers,475,1907,4,19,0,0,33,0,0,0,1979
Steelers,506,1709,3.4,9,0,0,34,0,0,0,1979
Cardinals,567,2204,3.9,18,0,0,52T,0,0,0,1979
Eagles,515,2271,4.4,16,0,0,75,0,0,0,1979
Jets,502,1706,3.4,13,0,0,33,0,0,0,1979
Giants,618,2452,4,14,0,0,33,0,0,0,1979
Saints,521,2469,4.7,22,0,0,60,0,0,0,1979
Patriots,495,1770,3.6,22,0,0,39,0,0,0,1979
Vikings,583,2526,4.3,24,0,0,43T,0,0,0,1979
Dolphins,484,1702,3.5,9,0,0,30,0,0,0,1979
Raiders,534,2374,4.4,17,0,0,77T,0,0,0,1979
Rams,548,1997,3.6,13,0,0,27,0,0,0,1979
Chiefs,522,1847,3.5,8,0,0,41,0,0,0,1979
Colts,559,2306,4.1,15,0,0,75,0,0,0,1979
Oilers,522,2225,4.3,19,0,0,40,0,0,0,1979
Packers,639,2885,4.5,14,0,0,80,0,0,0,1979
Lions,638,2515,3.9,22,0,0,55T,0,0,0,1979
Broncos,502,1693,3.4,16,0,0,72,0,0,0,1979
Cowboys,500,2115,4.2,15,0,0,76T,0,0,0,1979
Browns,577,2604,4.5,25,0,0,71T,0,0,0,1979
Bengals,528,2219,4.2,22,0,0,36,0,0,0,1979
Bears,519,1978,3.8,9,0,0,63T,0,0,0,1979
Bills,617,2481,4,18,0,0,55T,0,0,0,1979
Falcons,555,2163,3.9,27,0,0,69T,0,0,0,1979
Redskins,585,2524,4.3,16,0,0,50T,0,0,0,1980
Buccaneers,548,2101,3.8,20,0,0,56,0,0,0,1980
Seahawks,550,2067,3.8,17,0,0,46,0,0,0,1980
49ers,556,2218,4,20,0,0,48,0,0,0,1980
Chargers,478,1842,3.9,18,0,0,89T,0,0,0,1980
Steelers,486,1762,3.6,9,0,0,37,0,0,0,1980
Cardinals,547,2059,3.8,17,0,0,36,0,0,0,1980
Eagles,445,1618,3.6,8,0,0,37T,0,0,0,1980
Jets,508,1951,3.8,20,0,0,36,0,0,0,1980
Giants,584,2507,4.3,31,0,0,56,0,0,0,1980
Saints,630,3106,4.9,28,0,0,69T,0,0,0,1980
Patriots,482,1876,3.9,12,0,0,33,0,0,0,1980
Vikings,531,2456,4.6,15,0,0,72T,0,0,0,1980
Dolphins,530,2018,3.8,13,0,0,53,0,0,0,1980
Raiders,501,1726,3.4,19,0,0,37,0,0,0,1980
Rams,445,1945,4.4,13,0,0,65,0,0,0,1980
Chiefs,536,2206,4.1,17,0,0,57T,0,0,0,1980
Colts,574,2210,3.9,20,0,0,27,0,0,0,1980
Oilers,444,1811,4.1,8,0,0,58,0,0,0,1980
Packers,565,2399,4.2,19,0,0,48,0,0,0,1980
Lions,449,1599,3.6,9,0,0,21,0,0,0,1980
Broncos,554,2120,3.8,10,0,0,55T,0,0,0,1980
Cowboys,469,2069,4.4,15,0,0,61,0,0,0,1980
Browns,485,1761,3.6,12,0,0,32,0,0,0,1980
Bengals,469,1680,3.6,13,0,0,55T,0,0,0,1980
Bears,506,2015,4,10,0,0,56T,0,0,0,1980
Bills,486,1819,3.7,14,0,0,47,0,0,0,1980
Falcons,441,1670,3.8,8,0,0,40,0,0,0,1980
Redskins,532,2161,4.1,17,0,0,51,0,0,0,1981
Buccaneers,551,2172,3.9,16,0,0,34,0,0,0,1981
Seahawks,588,2806,4.8,20,0,0,73T,0,0,0,1981
49ers,464,1918,4.1,10,0,0,29,0,0,0,1981
Chargers,491,1825,3.7,25,0,0,28,0,0,0,1981
Steelers,500,1869,3.7,10,0,0,60,0,0,0,1981
Cardinals,509,2428,4.8,20,0,0,46,0,0,0,1981
Eagles,476,1751,3.7,11,0,0,73,0,0,0,1981
Jets,465,1867,4,19,0,0,43,0,0,0,1981
Giants,553,1891,3.4,10,0,0,35,0,0,0,1981
Saints,504,1916,3.8,17,0,0,44T,0,0,0,1981
Patriots,644,2950,4.6,20,0,0,75T,0,0,0,1981
Vikings,540,2045,3.8,15,0,0,37,0,0,0,1981
Dolphins,492,2032,4.1,10,0,0,28,0,0,0,1981
Raiders,524,1832,3.5,15,0,0,29T,0,0,0,1981
Rams,585,2397,4.1,19,0,0,59T,0,0,0,1981
Chiefs,507,1747,3.4,17,0,0,30,0,0,0,1981
Colts,607,2665,4.4,30,0,0,59T,0,0,0,1981
Oilers,549,2411,4.4,16,0,0,56,0,0,0,1981
Packers,546,2098,3.8,21,0,0,35T,0,0,0,1981
Lions,469,1623,3.5,14,0,0,69T,0,0,0,1981
Broncos,467,2005,4.3,17,0,0,82T,0,0,0,1981
Cowboys,468,2049,4.4,16,0,0,67T,0,0,0,1981
Browns,516,2078,4,14,0,0,79T,0,0,0,1981
Bengals,465,1881,4,12,0,0,43,0,0,0,1981
Bears,521,2146,4.1,13,0,0,59,0,0,0,1981
Bills,516,2075,4,7,0,0,29T,0,0,0,1981
Falcons,459,1666,3.6,10,0,0,43,0,0,0,1981
Redskins,247,946,3.8,8,0,0,64,0,0,0,1982
Buccaneers,285,1058,3.7,9,0,0,25,0,0,0,1982
Seahawks,337,1461,4.3,12,0,0,53,0,0,0,1982
49ers,303,1199,4,9,0,0,54,0,0,0,1982
Chargers,230,961,4.2,10,0,0,30,0,0,0,1982
Steelers,236,762,3.2,5,0,0,33,0,0,0,1982
Cardinals,256,995,3.9,5,0,0,37,0,0,0,1982
Eagles,299,1031,3.4,5,0,0,32T,0,0,0,1982
Jets,269,983,3.7,5,0,0,25T,0,0,0,1982
Giants,301,1118,3.7,7,0,0,83T,0,0,0,1982
Saints,255,974,3.8,8,0,0,40,0,0,0,1982
Patriots,315,1289,4.1,9,0,0,48,0,0,0,1982
Vikings,260,1020,3.9,8,0,0,99T,0,0,0,1982
Dolphins,293,1285,4.4,7,0,0,62T,0,0,0,1982
Raiders,234,778,3.3,12,0,0,35,0,0,0,1982
Rams,307,1202,3.9,13,0,0,32,0,0,0,1982
Chiefs,280,1065,3.8,7,0,0,24,0,0,0,1982
Colts,348,1473,4.2,10,0,0,54,0,0,0,1982
Oilers,298,1225,4.1,10,0,0,90T,0,0,0,1982
Packers,275,932,3.4,9,0,0,36,0,0,0,1982
Lions,271,854,3.2,6,0,0,18,0,0,0,1982
Broncos,293,935,3.2,8,0,0,46,0,0,0,1982
Cowboys,260,1011,3.9,5,0,0,32,0,0,0,1982
Browns,306,1292,4.2,13,0,0,34,0,0,0,1982
Bengals,223,850,3.8,8,0,0,48T,0,0,0,1982
Bears,261,902,3.5,4,0,0,47,0,0,0,1982
Bills,268,1034,3.9,6,0,0,30,0,0,0,1982
Falcons,253,1044,4.1,13,0,0,41,0,0,0,1982
Redskins,349,1289,3.7,9,0,0,77,0,0,0,1983
Buccaneers,561,2082,3.7,19,0,0,39,0,0,0,1983
Seahawks,511,2198,4.3,14,0,0,37,0,0,0,1983
49ers,449,1936,4.3,10,0,0,49,0,0,0,1983
Chargers,552,2173,3.9,26,0,0,49T,0,0,0,1983
Steelers,509,1833,3.6,14,0,0,30,0,0,0,1983
Cardinals,443,1838,4.1,23,0,0,76T,0,0,0,1983
Eagles,633,2655,4.2,14,0,0,39T,0,0,0,1983
Jets,547,2378,4.3,13,0,0,85T,0,0,0,1983
Giants,502,1733,3.5,10,0,0,44,0,0,0,1983
Saints,472,2000,4.2,11,0,0,71,0,0,0,1983
Patriots,549,2281,4.2,9,0,0,29,0,0,0,1983
Vikings,579,2584,4.5,16,0,0,75T,0,0,0,1983
Dolphins,460,2037,4.4,11,0,0,55,0,0,0,1983
Raiders,436,1586,3.6,13,0,0,80,0,0,0,1983
Rams,489,1781,3.6,21,0,0,44,0,0,0,1983
Chiefs,554,2275,4.1,18,0,0,60,0,0,0,1983
Colts,516,2118,4.1,13,0,0,77,0,0,0,1983
Oilers,576,2787,4.8,23,0,0,52,0,0,0,1983
Packers,597,2641,4.4,28,0,0,43,0,0,0,1983
Lions,503,2104,4.2,11,0,0,42,0,0,0,1983
Broncos,509,1938,3.8,14,0,0,29,0,0,0,1983
Cowboys,410,1499,3.7,12,0,0,32,0,0,0,1983
Browns,528,2065,3.9,15,0,0,40,0,0,0,1983
Bengals,430,1499,3.5,16,0,0,40,0,0,0,1983
Bears,482,2000,4.1,20,0,0,71,0,0,0,1983
Bills,566,2503,4.4,14,0,0,50T,0,0,0,1983
Falcons,499,2309,4.6,20,0,0,78T,0,0,0,1983
Redskins,390,1589,4.1,13,0,0,39,0,0,0,1984
Buccaneers,511,2233,4.4,27,0,0,51,0,0,0,1984
Seahawks,475,1789,3.8,11,0,0,25T,0,0,0,1984
49ers,432,1795,4.2,10,0,0,25,0,0,0,1984
Chargers,457,1851,4.1,23,0,0,81,0,0,0,1984
Steelers,454,1617,3.6,12,0,0,31,0,0,0,1984
Cardinals,442,1923,4.4,11,0,0,73,0,0,0,1984
Eagles,556,2189,3.9,12,0,0,34,0,0,0,1984
Jets,497,2064,4.2,16,0,0,51T,0,0,0,1984
Giants,474,1818,3.8,10,0,0,36,0,0,0,1984
Saints,549,2461,4.5,13,0,0,66,0,0,0,1984
Patriots,498,1886,3.8,11,0,0,53,0,0,0,1984
Vikings,547,2573,4.7,20,0,0,50,0,0,0,1984
Dolphins,458,2155,4.7,16,0,0,52T,0,0,0,1984
Raiders,517,1892,3.7,12,0,0,32T,0,0,0,1984
Rams,449,1600,3.6,15,0,0,31T,0,0,0,1984
Chiefs,523,1980,3.8,10,0,0,52,0,0,0,1984
Colts,559,2007,3.6,16,0,0,30,0,0,0,1984
Oilers,596,2789,4.7,27,0,0,54,0,0,0,1984
Packers,545,2145,3.9,14,0,0,39,0,0,0,1984
Lions,519,1808,3.5,17,0,0,49,0,0,0,1984
Broncos,435,1664,3.8,10,0,0,72T,0,0,0,1984
Cowboys,510,2226,4.4,8,0,0,85T,0,0,0,1984
Browns,494,1945,3.9,10,0,0,64,0,0,0,1984
Bengals,477,1868,3.9,21,0,0,36T,0,0,0,1984
Bears,378,1377,3.6,10,0,0,36,0,0,0,1984
Bills,531,2106,4,19,0,0,31T,0,0,0,1984
Falcons,538,2153,4,16,0,0,52,0,0,0,1984
Redskins,424,1734,4.1,11,0,0,64,0,0,0,1985
Buccaneers,547,2430,4.4,28,0,0,38,0,0,0,1985
Seahawks,473,1837,3.9,12,0,0,43,0,0,0,1985
49ers,435,1683,3.9,10,0,0,41,0,0,0,1985
Chargers,470,1972,4.2,25,0,0,61,0,0,0,1985
Steelers,470,1876,4,19,0,0,77T,0,0,0,1985
Cardinals,552,2378,4.3,11,0,0,80,0,0,0,1985
Eagles,526,2205,4.2,17,0,0,60,0,0,0,1985
Jets,433,1516,3.5,10,0,0,57,0,0,0,1985
Giants,419,1482,3.5,9,0,0,42T,0,0,0,1985
Saints,508,2162,4.3,19,0,0,48,0,0,0,1985
Patriots,466,1655,3.6,15,0,0,24,0,0,0,1985
Vikings,542,2223,4.1,16,0,0,59,0,0,0,1985
Dolphins,509,2256,4.4,15,0,0,32,0,0,0,1985
Raiders,461,1605,3.5,7,0,0,23,0,0,0,1985
Rams,444,1586,3.6,9,0,0,36,0,0,0,1985
Chiefs,513,2169,4.2,18,0,0,50,0,0,0,1985
Colts,539,2145,4,20,0,0,28T,0,0,0,1985
Oilers,588,2814,4.8,21,0,0,67,0,0,0,1985
Packers,494,2047,4.1,17,0,0,65T,0,0,0,1985
Lions,560,2685,4.8,19,0,0,37T,0,0,0,1985
Broncos,475,1973,4.2,10,0,0,61T,0,0,0,1985
Cowboys,465,1853,4,18,0,0,74T,0,0,0,1985
Browns,497,1851,3.7,14,0,0,58T,0,0,0,1985
Bengals,461,1999,4.3,23,0,0,56T,0,0,0,1985
Bears,359,1319,3.7,6,0,0,37,0,0,0,1985
Bills,569,2462,4.3,20,0,0,69,0,0,0,1985
Falcons,437,2052,4.7,24,0,0,66T,0,0,0,1985
Redskins,459,1805,3.9,14,0,0,39,0,0,0,1986
Buccaneers,558,2648,4.7,31,0,0,60,0,0,0,1986
Seahawks,471,1759,3.7,12,0,0,25,0,0,0,1986
49ers,406,1555,3.8,8,0,0,36,0,0,0,1986
Chargers,475,1678,3.5,14,0,0,28T,0,0,0,1986
Steelers,471,1872,4,10,0,0,61T,0,0,0,1986
Cardinals,560,2227,4,17,0,0,54,0,0,0,1986
Eagles,458,1989,4.3,14,0,0,84T,0,0,0,1986
Jets,450,1661,3.7,12,0,0,54T,0,0,0,1986
Giants,350,1284,3.7,10,0,0,50,0,0,0,1986
Saints,486,1559,3.2,11,0,0,27,0,0,0,1986
Patriots,510,2203,4.3,19,0,0,58T,0,0,0,1986
Vikings,481,1796,3.7,10,0,0,41,0,0,0,1986
Dolphins,540,2493,4.6,23,0,0,47,0,0,0,1986
Raiders,439,1728,3.9,19,0,0,70T,0,0,0,1986
Rams,460,1681,3.7,9,0,0,59T,0,0,0,1986
Chiefs,485,1739,3.6,13,0,0,41T,0,0,0,1986
Colts,517,1962,3.8,14,0,0,40,0,0,0,1986
Oilers,532,2035,3.8,13,0,0,45,0,0,0,1986
Packers,565,2095,3.7,16,0,0,41T,0,0,0,1986
Lions,519,2349,4.5,15,0,0,55T,0,0,0,1986
Broncos,432,1651,3.8,13,0,0,60T,0,0,0,1986
Cowboys,500,2200,4.4,17,0,0,50,0,0,0,1986
Browns,494,1981,4,12,0,0,53,0,0,0,1986
Bengals,514,2122,4.1,23,0,0,75T,0,0,0,1986
Bears,427,1463,3.4,4,0,0,33,0,0,0,1986
Bills,465,1721,3.7,18,0,0,45T,0,0,0,1986
Falcons,485,1916,4,10,0,0,28,0,0,0,1986
Redskins,441,1679,3.8,10,0,0,45,0,0,0,1987
Buccaneers,500,2038,4.1,18,0,0,38T,0,0,0,1987
Seahawks,472,2201,4.7,14,0,0,91T,0,0,0,1987
49ers,429,1611,3.8,8,0,0,57,0,0,0,1987
Chargers,522,2171,4.2,14,0,0,53,0,0,0,1987
Steelers,455,1610,3.5,8,0,0,58,0,0,0,1987
Cardinals,492,2001,4.1,16,0,0,47T,0,0,0,1987
Eagles,428,1643,3.8,16,0,0,62T,0,0,0,1987
Jets,476,1835,3.9,15,0,0,35,0,0,0,1987
Giants,493,1768,3.6,14,0,0,30,0,0,0,1987
Saints,388,1550,4,6,0,0,33,0,0,0,1987
Patriots,490,1778,3.6,13,0,0,60T,0,0,0,1987
Vikings,440,1724,3.9,9,0,0,29,0,0,0,1987
